-5.283713305349441924e+01
-5.292832049530422012e+01
-5.302051837335063311e+01
-5.311363650221640853e+01
-5.320757929912232242e+01
-5.330224604333611182e+01
-5.339753117827012829e+01
-5.349332464563067902e+01
-5.358951225503923155e+01
-5.368597611261085945e+01
-5.378259513163891370e+01
-5.387924562577631349e+01
-5.397580197436710137e+01
-5.407213735704414859e+01
-5.416812455253142389e+01
-5.426363677934100593e+01
-5.435854854500287558e+01
-5.445273647996049249e+01
-5.454608015582722658e+01
-5.463846290255714422e+01
-5.472977263274277959e+01
-5.481990267499656255e+01
-5.490875263057620970e+01
-5.499622927556908536e+01
-5.508224751358219606e+01
-5.516673135278905704e+01
-5.524961485019940000e+01
-5.533084294466026165e+01
-5.541037210688022441e+01
-5.548817077519258589e+01
-5.556421959591942539e+01
-5.563851151617306812e+01
-5.571105177622887794e+01
-5.578185783215827342e+01
-5.585095922301056248e+01
-5.591839738628321754e+01
-5.598422542194269624e+01
-5.604850781122716796e+01
-5.611132010311463603e+01
-5.617274857657739062e+01
-5.623288988033824154e+01
-5.629185064791173687e+01
-5.634974706601928318e+01
-5.640670434827149649e+01
-5.646285606775635557e+01
-5.651834332833526275e+01
-5.657331376934187261e+01
-5.662792039803201760e+01
-5.668232026000485746e+01
-5.673667299399695452e+01
-5.679113933916746504e+01
-5.684587966094263578e+01
-5.690105256299462866e+01
-5.695681365959128328e+01
-5.701331456577710810e+01
-5.707070212159747058e+01
-5.712911783638069352e+01
-5.718869754520548554e+01
-5.724957129605383699e+01
-5.731186349305509253e+01
-5.737569328770459265e+01
-5.744117515603329593e+01
-5.750841956300325819e+01
-5.757753361019302218e+01
-5.764862157816688182e+01
-5.772178529834194904e+01
-5.779712431456646726e+01
-5.787473582677156259e+01
-5.795471445277387090e+01
-5.803715188128435898e+01
-5.812213649907285173e+01
-5.820975306291219198e+01
-5.830008246170726238e+01
-5.839320157816934653e+01
-5.848918322443854123e+01
-5.858809611100350168e+01
-5.869000481880574682e+01
-5.879496976658815299e+01
-5.890304717745654273e+01
-5.901428904479578819e+01
-5.912874309630112890e+01
-5.924645276351753864e+01
-5.936745716187292032e+01
